index,randomTime0(seconds),randomX0(meters),randomY0(meters),soc0,destX0(meters),destY0(meters),batteryCapacityUser0(kwh),ecrUser0(kwh/km),randomTime1(seconds),randomX1(meters),randomY1(meters),soc1,destX1(meters),destY1(meters),batteryCapacityUser1(kwh),ecrUser1(kwh/km),randomTime2(seconds),randomX2(meters),randomY2(meters),soc2,destX2(meters),destY2(meters),batteryCapacityUser2(kwh),ecrUser2(kwh/km),randomTime3(seconds),randomX3(meters),randomY3(meters),soc3,destX3(meters),destY3(meters),batteryCapacityUser3(kwh),ecrUser3(kwh/km),randomTime4(seconds),randomX4(meters),randomY4(meters),soc4,destX4(meters),destY4(meters),batteryCapacityUser4(kwh),ecrUser4(kwh/km),randomTime5(seconds),randomX5(meters),randomY5(meters),soc5,destX5(meters),destY5(meters),batteryCapacityUser5(kwh),ecrUser5(kwh/km),randomTime6(seconds),randomX6(meters),randomY6(meters),soc6,destX6(meters),destY6(meters),batteryCapacityUser6(kwh),ecrUser6(kwh/km),randomTime7(seconds),randomX7(meters),randomY7(meters),soc7,destX7(meters),destY7(meters),batteryCapacityUser7(kwh),ecrUser7(kwh/km),randomTime8(seconds),randomX8(meters),randomY8(meters),soc8,destX8(meters),destY8(meters),batteryCapacityUser8(kwh),ecrUser8(kwh/km),randomTime9(seconds),randomX9(meters),randomY9(meters),soc9,destX9(meters),destY9(meters),batteryCapacityUser9(kwh),ecrUser9(kwh/km),randomTime10(seconds),randomX10(meters),randomY10(meters),soc10,destX10(meters),destY10(meters),batteryCapacityUser10(kwh),ecrUser10(kwh/km),randomTime11(seconds),randomX11(meters),randomY11(meters),soc11,destX11(meters),destY11(meters),batteryCapacityUser11(kwh),ecrUser11(kwh/km),randomTime12(seconds),randomX12(meters),randomY12(meters),soc12,destX12(meters),destY12(meters),batteryCapacityUser12(kwh),ecrUser12(kwh/km),randomTime13(seconds),randomX13(meters),randomY13(meters),soc13,destX13(meters),destY13(meters),batteryCapacityUser13(kwh),ecrUser13(kwh/km),randomTime14(seconds),randomX14(meters),randomY14(meters),soc14,destX14(meters),destY14(meters),batteryCapacityUser14(kwh),ecrUser14(kwh/km),randomTime15(seconds),randomX15(meters),randomY15(meters),soc15,destX15(meters),destY15(meters),batteryCapacityUser15(kwh),ecrUser15(kwh/km),randomTime16(seconds),randomX16(meters),randomY16(meters),soc16,destX16(meters),destY16(meters),batteryCapacityUser16(kwh),ecrUser16(kwh/km),randomTime17(seconds),randomX17(meters),randomY17(meters),soc17,destX17(meters),destY17(meters),batteryCapacityUser17(kwh),ecrUser17(kwh/km),randomTime18(seconds),randomX18(meters),randomY18(meters),soc18,destX18(meters),destY18(meters),batteryCapacityUser18(kwh),ecrUser18(kwh/km),randomTime19(seconds),randomX19(meters),randomY19(meters),soc19,destX19(meters),destY19(meters),batteryCapacityUser19(kwh),ecrUser19(kwh/km),randomTime20(seconds),randomX20(meters),randomY20(meters),soc20,destX20(meters),destY20(meters),batteryCapacityUser20(kwh),ecrUser20(kwh/km),randomTime21(seconds),randomX21(meters),randomY21(meters),soc21,destX21(meters),destY21(meters),batteryCapacityUser21(kwh),ecrUser21(kwh/km),randomTime22(seconds),randomX22(meters),randomY22(meters),soc22,destX22(meters),destY22(meters),batteryCapacityUser22(kwh),ecrUser22(kwh/km),randomTime23(seconds),randomX23(meters),randomY23(meters),soc23,destX23(meters),destY23(meters),batteryCapacityUser23(kwh),ecrUser23(kwh/km)
105,2317,6012,209,0.055,2976,8835,23.0,0.17,5859,3875,3126,0.045,7518,4741,22.0,0.195,9340,372,2064,0.031,8712,3309,27.0,0.195,13125,811,4277,0.056,3021,6557,23.0,0.185,16652,841,7513,0.04,7750,422,30.0,0.18,20606,473,8940,0.052,2408,9281,29.5,0.17,23904,8888,6383,0.051,5334,9850,31.5,0.185,27404,2535,1353,0.044,7482,4957,32.0,0.165,31303,5525,5378,0.046,9205,7518,26.5,0.195,34716,8288,654,0.033,8100,9817,27.0,0.18,38218,8922,1610,0.046,335,2774,27.0,0.185,41969,171,6449,0.039,6856,5072,26.5,0.165,45867,4253,7705,0.036,7266,9304,29.5,0.16,48991,4483,671,0.038,2464,5456,30.0,0.16,52499,4338,1468,0.055,1262,9797,32.0,0.21,56275,4161,3601,0.05,1366,1773,29.5,0.19,60001,3554,4705,0.045,5799,2092,26.5,0.19,63336,5416,1118,0.043,6201,6717,31.5,0.16,67255,3875,5116,0.056,5250,2881,26.5,0.18,70833,4715,1111,0.031,5469,7132,32.0,0.205,74411,518,6094,0.051,1837,7896,22.0,0.195,77940,37,400,0.034,8778,8665,27.0,0.17,81494,1587,8249,0.035,6250,9285,22.0,0.19,85200,2996,7344,0.049,311,2849,30.0,0.165
106,2319,5074,297,0.041,8003,2654,29.5,0.16,5884,5397,3424,0.058,2165,1615,30.0,0.19,9363,3378,3532,0.038,9478,8698,30.0,0.16,13157,4118,5639,0.056,5036,7766,32.0,0.16,16685,2200,4115,0.04,2784,2675,22.5,0.195,20615,4096,3281,0.04,824,7079,30.0,0.165,23904,8824,2362,0.06,8458,5328,29.5,0.16,27426,389,3981,0.031,515,297,29.0,0.21,31323,893,1569,0.04,6992,2241,31.5,0.165,34746,2487,3778,0.041,414,2496,30.0,0.18,38285,6748,2142,0.039,3478,1973,29.0,0.17,41969,3528,5653,0.037,9600,7287,26.5,0.16,45872,2060,2790,0.04,978,7471,23.0,0.18,49006,5629,6283,0.034,2928,1313,22.0,0.185,52529,8962,6365,0.033,8168,4160,29.5,0.205,56290,8156,3850,0.059,6010,8823,27.0,0.205,60020,8806,5106,0.033,2962,3205,32.0,0.16,63409,4572,8294,0.049,1249,4174,22.5,0.21,67266,4446,4438,0.047,4207,1450,29.5,0.16,70847,466,8691,0.042,6413,2754,27.0,0.18,74422,2319,473,0.036,3435,5953,29.0,0.165,77946,6181,7980,0.041,2972,9389,22.5,0.21,81503,20,1543,0.041,9964,2087,29.0,0.17,85213,1015,3022,0.053,3758,1845,30.0,0.205
107,2437,6496,3481,0.039,6355,9420,22.5,0.18,5890,762,7928,0.051,2302,8460,30.0,0.16,9366,2189,9000,0.056,7771,680,22.5,0.17,13159,2790,500,0.036,5040,7882,22.5,0.18,16721,2399,511,0.038,4532,3782,27.0,0.185,20625,7716,3020,0.034,1175,4426,26.5,0.18,23907,1496,2601,0.038,6636,1875,26.5,0.16,27429,498,7993,0.048,9546,8227,22.5,0.16,31330,7769,2741,0.042,100,9661,26.5,0.18,34749,3694,6204,0.034,8781,7121,31.5,0.16,38333,6556,8559,0.041,2400,5096,29.5,0.205,41999,1494,4158,0.03,7842,6722,23.0,0.21,45896,2889,2150,0.039,7303,153,29.5,0.195,49023,4676,1274,0.058,1815,4148,27.0,0.2,52536,532,1676,0.047,7577,7541,26.5,0.21,56299,6661,1107,0.037,2917,7698,27.0,0.2,60024,1275,6378,0.058,53,1059,31.5,0.205,63427,3145,1711,0.036,9265,1230,31.5,0.17,67269,8686,926,0.037,1887,9186,22.0,0.2,70849,2449,7339,0.057,9863,5297,26.5,0.17,74442,3173,1711,0.05,8523,299,30.0,0.185,77948,8673,1957,0.034,2073,411,22.0,0.195,81567,3216,8693,0.046,1563,6586,22.0,0.195,85214,2891,3131,0.046,9021,7920,29.0,0.17
108,2461,4384,8038,0.036,3079,7024,27.0,0.185,5892,3871,5721,0.035,4182,650,23.0,0.19,9392,6039,1249,0.033,5109,6113,31.5,0.185,13239,7417,6491,0.048,6112,1215,32.0,0.165,16736,8676,2636,0.058,1242,8523,27.0,0.16,20629,3952,7047,0.055,3035,292,31.5,0.16,23976,5458,6555,0.03,5712,7980,26.5,0.16,27440,3435,5710,0.04,6081,9263,26.5,0.21,31334,8531,5356,0.038,5676,9080,30.0,0.21,34778,4531,4323,0.037,8270,4152,27.0,0.19,38345,503,7649,0.048,5549,3114,29.5,0.16,42004,8278,3206,0.038,2665,3502,27.0,0.17,45910,47,3422,0.056,7223,679,23.0,0.16,49053,4763,5370,0.057,9608,7225,30.0,0.165,52552,7394,5793,0.049,1051,5318,31.5,0.165,56322,5511,6913,0.048,7818,6280,22.0,0.2,60070,2305,6206,0.032,6751,5954,22.5,0.205,63432,143,175,0.056,5382,3090,29.5,0.205,67321,3699,4658,0.052,1775,9855,29.0,0.165,70853,8298,1160,0.045,8990,6184,29.5,0.16,74544,8829,920,0.04,6911,4335,22.0,0.205,77957,8591,5546,0.034,6787,1314,30.0,0.2,81571,6621,560,0.042,8160,636,31.5,0.21,85242,205,2632,0.06,8279,1154,22.0,0.195
109,2463,7001,8649,0.053,3404,5738,29.0,0.19,5956,7654,6749,0.048,4017,3487,31.5,0.18,9405,2775,5869,0.051,803,8959,26.5,0.2,13245,7766,4856,0.032,507,2620,22.5,0.185,16755,666,4128,0.051,2774,8462,23.0,0.19,20630,8112,5861,0.048,2289,6476,26.5,0.21,23995,1185,2839,0.055,9150,4087,27.0,0.17,27466,3515,4545,0.054,888,2535,22.0,0.21,31357,1432,2176,0.04,3476,9996,31.5,0.195,34782,6904,1749,0.04,1329,8101,22.0,0.185,38348,2953,101,0.047,2161,3100,30.0,0.21,42011,8337,6586,0.057,3804,7249,30.0,0.17,45924,2018,7288,0.044,4692,5277,22.5,0.195,49063,427,7880,0.051,265,3704,29.0,0.2,52554,7864,7224,0.032,3859,4539,32.0,0.205,56339,4525,2073,0.036,4766,7499,22.0,0.2,60090,5076,5733,0.057,8762,3931,23.0,0.19,63445,8936,3571,0.03,8203,859,31.5,0.185,67397,2012,7091,0.035,8354,928,32.0,0.16,70885,4025,2363,0.032,1152,1750,23.0,0.2,74568,1471,6952,0.042,8892,3889,29.5,0.17,78015,4576,6132,0.037,1570,6662,27.0,0.2,81596,4166,6558,0.058,7339,2716,29.5,0.165,85246,7122,2923,0.044,1585,6864,32.0,0.165
110,2465,8701,553,0.042,8318,8529,22.0,0.165,6034,2098,755,0.044,4368,1,31.5,0.16,9421,3020,4965,0.042,760,7742,22.0,0.17,13249,3126,6272,0.037,5828,9821,32.0,0.2,16799,4984,4758,0.032,1426,9830,30.0,0.16,20646,1400,7006,0.034,4554,1374,27.0,0.2,24007,6229,2187,0.055,7629,5469,27.0,0.21,27481,4910,1126,0.06,4219,9319,22.5,0.19,31366,8047,4715,0.031,8082,380,23.0,0.16,34786,4920,1048,0.031,742,6572,22.5,0.19,38374,4093,7648,0.042,2935,3327,29.0,0.195,42044,6286,5236,0.051,1022,7648,30.0,0.195,45926,6595,4541,0.039,3588,9951,26.5,0.165,49075,4481,2992,0.053,984,1101,26.5,0.185,52557,5544,6440,0.06,9483,5439,26.5,0.17,56352,4173,2448,0.044,8555,908,29.0,0.2,60138,770,4372,0.057,9993,529,27.0,0.16,63495,117,8379,0.032,1988,853,27.0,0.16,67409,3908,8452,0.046,3513,9919,22.5,0.17,70896,1135,7448,0.031,2300,5357,26.5,0.195,74572,8646,3831,0.049,4250,5307,32.0,0.195,78060,8060,6831,0.057,1396,6669,27.0,0.18,81597,2531,1157,0.038,9278,3208,22.0,0.21,85256,2078,115,0.053,7499,6288,22.5,0.185
111,2491,3308,7024,0.033,4030,7998,32.0,0.21,6043,6656,8645,0.044,5122,1759,22.0,0.165,9458,1476,6311,0.054,6417,2821,27.0,0.205,13262,7080,7195,0.033,5534,8152,30.0,0.16,16838,4312,8412,0.059,7356,2516,29.5,0.165,20694,1871,1735,0.053,1274,1933,22.0,0.21,24028,4080,6333,0.056,3717,4275,26.5,0.185,27582,7357,4332,0.041,4323,181,29.0,0.185,31379,4509,8854,0.052,5405,7316,29.5,0.17,34791,8894,1709,0.04,6261,5137,29.0,0.185,38380,8422,348,0.05,8319,6238,22.5,0.195,42047,8415,2202,0.035,8231,4773,29.0,0.18,45998,5145,335,0.054,8927,7337,22.5,0.17,49088,8608,3557,0.049,6731,7254,29.5,0.2,52611,4770,6182,0.051,3937,6293,29.5,0.165,56360,3455,8544,0.06,8609,2340,30.0,0.19,60142,3296,4661,0.059,7306,4293,23.0,0.195,63508,5478,2607,0.053,2767,7298,29.5,0.21,67449,5397,3141,0.059,3432,6546,22.5,0.17,70913,1177,8194,0.031,6442,7099,27.0,0.165,74591,7296,8572,0.058,4220,6505,29.0,0.21,78078,5534,441,0.06,794,5537,22.5,0.2,81612,1205,6307,0.053,203,5711,22.0,0.17,85273,1275,5463,0.057,1799,8100,31.5,0.21
112,2540,7276,861,0.052,1865,7154,29.5,0.165,6051,6767,5703,0.034,8935,8659,29.5,0.2,9462,3452,6694,0.04,3040,2115,22.5,0.205,13272,4539,6584,0.035,6538,5971,26.5,0.165,16857,995,3478,0.045,4455,1246,26.5,0.205,20697,753,7297,0.049,5560,8878,27.0,0.18,24036,7589,476,0.06,932,3455,22.0,0.21,27599,1866,6212,0.04,904,127,29.0,0.17,31428,504,980,0.05,914,808,27.0,0.18,34798,1565,431,0.058,8343,9084,23.0,0.2,38439,5826,2499,0.049,6746,6540,22.0,0.16,42059,6122,4985,0.038,7338,2802,29.5,0.16,46001,3391,4439,0.03,4133,5983,31.5,0.18,49128,4170,1654,0.048,728,2777,22.5,0.16,52625,6024,6456,0.032,8036,6075,32.0,0.17,56412,3825,3980,0.03,3128,1344,32.0,0.19,60174,6122,822,0.054,5380,3142,32.0,0.2,63514,3258,7835,0.06,3398,6424,32.0,0.21,67468,1370,8639,0.034,6619,1426,27.0,0.205,70916,87,2028,0.041,1175,1222,31.5,0.205,74596,5408,6625,0.041,7071,9856,29.0,0.2,78081,6314,2154,0.049,7213,6150,23.0,0.2,81703,5875,8131,0.048,617,5293,27.0,0.17,85308,8175,2728,0.05,1351,6183,31.5,0.185
113,2541,3851,8476,0.056,7733,6232,22.0,0.165,6096,318,5588,0.06,2388,6343,22.5,0.18,9469,5312,6052,0.059,2117,5844,29.0,0.16,13292,5435,1632,0.041,7585,4109,29.0,0.185,16865,6483,6516,0.058,8859,6871,30.0,0.2,20703,3911,4077,0.046,9780,6679,32.0,0.165,24044,7914,6193,0.047,2697,5249,22.5,0.21,27613,8299,4384,0.05,2053,9719,30.0,0.21,31430,1742,6781,0.04,9037,4225,22.5,0.195,34816,138,5956,0.031,2955,1786,27.0,0.18,38515,8321,8920,0.049,3502,20,30.0,0.185,42081,549,1862,0.036,4327,9687,26.5,0.17,46003,192,7167,0.044,5557,4233,29.0,0.2,49176,8685,3784,0.054,4580,4244,23.0,0.205,52632,2721,4280,0.049,353,4668,23.0,0.195,56432,4547,5358,0.054,5765,9876,27.0,0.2,60179,633,2268,0.051,3177,7172,27.0,0.21,63529,8457,3061,0.043,3032,7706,26.5,0.18,67496,1634,8616,0.043,2709,9485,29.0,0.17,70931,7686,362,0.031,8610,3820,30.0,0.2,74614,3263,6141,0.04,5554,8813,32.0,0.19,78093,3649,1668,0.043,1499,7836,30.0,0.165,81765,4785,2755,0.055,7333,2096,27.0,0.17,85319,5360,6449,0.044,8608,2683,29.5,0.16
114,2542,8326,7386,0.048,2336,2748,29.5,0.17,6098,8524,960,0.059,6964,5857,27.0,0.2,9489,7454,688,0.036,3927,2782,26.5,0.21,13304,1648,3085,0.035,4700,4143,27.0,0.17,16881,919,4123,0.043,2454,2002,32.0,0.205,20711,4214,2893,0.042,6020,7855,22.5,0.17,24062,923,4651,0.041,1609,8242,23.0,0.19,27615,3984,7980,0.042,4799,9623,31.5,0.19,31453,8308,3004,0.036,786,687,31.5,0.195,34821,2106,6368,0.045,3029,7488,23.0,0.19,38534,4730,7162,0.039,6459,4428,30.0,0.19,42086,6984,1483,0.047,9582,563,23.0,0.165,46028,7854,4160,0.049,6843,3009,23.0,0.16,49185,2815,8662,0.05,6055,3116,32.0,0.17,52644,2037,1564,0.054,9291,8753,30.0,0.185,56531,3627,423,0.056,1897,912,27.0,0.21,60183,837,309,0.046,4857,7166,32.0,0.16,63538,2266,2348,0.031,8939,9465,23.0,0.19,67503,8170,4714,0.041,4767,3700,23.0,0.19,70959,7258,6517,0.056,2281,1808,23.0,0.195,74621,7038,8191,0.034,1607,7955,26.5,0.18,78112,5000,3078,0.034,6109,3721,30.0,0.21,81809,8648,8453,0.031,3787,6531,23.0,0.16,85336,822,966,0.056,4788,7761,32.0,0.205
115,2560,1971,5138,0.048,681,1432,26.5,0.19,6109,2452,3845,0.056,9555,2672,30.0,0.205,9495,8832,8453,0.055,901,7518,32.0,0.18,13309,5328,1315,0.046,7087,3762,27.0,0.18,16888,5303,1133,0.048,5401,5853,27.0,0.21,20798,3533,7233,0.051,1126,1282,29.5,0.17,24105,7921,5869,0.03,8847,2933,26.5,0.195,27677,2751,4963,0.036,6059,2491,30.0,0.2,31467,223,1441,0.032,3426,2598,26.5,0.165,34842,7395,2837,0.051,5087,5380,29.0,0.185,38557,8760,6617,0.042,6616,1028,22.0,0.165,42094,8708,8148,0.039,4067,7373,27.0,0.19,46046,2287,3157,0.044,3986,1668,29.5,0.21,49185,1055,8102,0.05,1517,2839,27.0,0.16,52700,7403,8227,0.047,448,9789,29.5,0.17,56536,7565,8442,0.045,4406,1566,26.5,0.19,60193,2925,2847,0.056,1489,5990,30.0,0.16,63558,3300,7994,0.056,3839,9227,30.0,0.165,67514,3060,2621,0.031,4264,7533,32.0,0.205,70987,7041,657,0.054,5774,9691,31.5,0.185,74657,7783,1546,0.05,8014,932,27.0,0.16,78129,5123,7318,0.057,9329,5860,22.5,0.185,81841,7926,4157,0.04,8297,1132,29.0,0.165,85338,2441,4505,0.051,6522,5965,26.5,0.195
116,2565,3602,7378,0.032,4925,3152,22.5,0.205,6109,8844,8337,0.044,1497,9575,32.0,0.195,9527,3433,4852,0.031,4583,7625,31.5,0.165,13322,3049,150,0.054,1076,6366,26.5,0.18,16915,8546,4945,0.04,9842,217,26.5,0.185,20805,1061,2237,0.036,6933,8276,31.5,0.21,24247,3006,2974,0.038,1783,5098,29.0,0.18,27678,7169,3618,0.05,2627,5867,22.5,0.16,31468,2387,8293,0.043,7061,7556,31.5,0.185,34871,4388,2180,0.059,9871,9263,23.0,0.205,38570,124,4925,0.043,9758,3207,29.5,0.165,42112,5694,3261,0.054,2565,2709,29.5,0.2,46065,2027,6018,0.049,5274,5836,29.0,0.18,49193,8514,647,0.038,2989,3293,32.0,0.185,52809,4632,497,0.037,389,4121,31.5,0.19,56588,2524,4388,0.041,9565,1243,22.0,0.18,60211,3784,6882,0.045,5780,7915,27.0,0.165,63607,4221,1801,0.03,6424,5978,29.0,0.16,67517,5929,5117,0.04,8442,4759,27.0,0.17,70988,3373,5863,0.054,3350,9013,31.5,0.185,74669,5633,3751,0.037,8405,6632,22.5,0.2,78131,7585,8187,0.033,1002,8223,27.0,0.185,81844,3948,2759,0.042,9519,6885,31.5,0.185,85367,942,2001,0.039,5905,1950,22.0,0.185
117,2597,7192,5527,0.05,4343,4017,29.5,0.195,6111,2720,352,0.034,5687,7871,26.5,0.205,9568,5844,7315,0.049,3183,6580,29.0,0.205,13325,8410,8432,0.037,9263,225,29.5,0.16,16924,6165,1528,0.048,7204,6790,29.0,0.165,20823,8411,7981,0.034,462,1788,23.0,0.165,24253,250,3812,0.05,2837,9568,30.0,0.165,27691,1351,8564,0.057,9088,4581,23.0,0.195,31493,7899,930,0.033,8013,5239,32.0,0.18,34873,6513,110,0.048,4015,9589,23.0,0.165,38582,6903,5979,0.055,3247,2731,23.0,0.205,42115,6783,8999,0.041,9037,7998,29.0,0.2,46072,8090,583,0.037,6629,9997,30.0,0.195,49198,790,1676,0.032,1999,4208,31.5,0.205,52817,3460,5534,0.055,1324,3341,22.0,0.195,56640,7223,7856,0.038,9371,2683,27.0,0.2,60224,6089,6805,0.032,4316,9152,26.5,0.18,63614,4560,3725,0.036,9476,8857,22.5,0.185,67542,4323,1199,0.059,2289,3433,32.0,0.195,71061,1256,3073,0.039,1646,3631,27.0,0.17,74682,5720,904,0.03,4575,1965,29.5,0.165,78141,1889,7520,0.037,6808,2029,29.0,0.18,81879,7830,8283,0.041,6146,4440,22.5,0.16,85371,6318,4268,0.036,2329,380,31.5,0.21
118,2618,3971,1895,0.039,3599,9133,32.0,0.16,6118,2099,3084,0.049,7451,8864,30.0,0.16,9626,7546,5786,0.056,4116,7578,22.5,0.195,13389,3679,1704,0.043,6740,9788,29.5,0.185,16957,7414,1613,0.043,9216,7827,32.0,0.18,20868,5050,4415,0.043,2342,2015,29.5,0.205,24274,4712,6537,0.041,109,4275,23.0,0.195,27693,4503,4516,0.039,1749,7626,23.0,0.19,31498,5826,5951,0.05,5058,787,22.5,0.195,34884,5037,2461,0.05,3466,5841,32.0,0.19,38596,4394,4382,0.037,5699,9697,31.5,0.185,42120,821,6702,0.058,1232,3223,30.0,0.19,46080,7371,7182,0.054,1395,1464,29.5,0.185,49258,5631,8534,0.052,467,4627,27.0,0.185,52861,312,2738,0.038,5722,5316,29.0,0.195,56654,1298,2057,0.053,3844,6034,30.0,0.185,60253,1385,6301,0.043,5054,6208,22.0,0.185,63617,293,2339,0.046,8529,4556,32.0,0.16,67584,5792,3558,0.057,9077,3512,32.0,0.165,71064,1466,2581,0.041,9767,1912,23.0,0.205,74693,8400,521,0.044,4516,2630,26.5,0.18,78199,5833,6034,0.049,7697,2410,22.0,0.165,81887,5366,5260,0.04,1271,4709,32.0,0.21,85371,1307,7784,0.046,7800,4238,27.0,0.195
119,2628,6486,7753,0.046,9327,9903,22.0,0.17,6145,1806,5021,0.032,3060,4714,27.0,0.17,9659,2483,8095,0.05,8687,8193,22.5,0.19,13405,1202,7626,0.04,4554,1047,32.0,0.195,16960,4090,5673,0.06,3311,949,32.0,0.205,20896,6979,3702,0.053,5601,8510,22.5,0.18,24279,7566,2473,0.05,7730,9469,22.0,0.17,27734,362,8503,0.057,3524,1927,29.5,0.21,31528,1159,880,0.03,2105,9569,23.0,0.17,34912,5260,4512,0.036,7261,1990,22.5,0.165,38620,4922,7222,0.056,8975,3609,29.5,0.185,42130,5230,7925,0.059,6308,6314,23.0,0.195,46184,7062,3366,0.045,6398,8949,27.0,0.165,49263,515,3651,0.044,7802,571,30.0,0.2,52887,7048,7104,0.054,4566,8954,26.5,0.17,56675,1698,8054,0.057,427,5128,27.0,0.2,60271,2525,4098,0.041,1892,2233,22.0,0.205,63624,2537,8138,0.05,1323,4820,22.5,0.21,67589,8403,3517,0.048,6696,6698,29.5,0.185,71080,5992,5380,0.05,1771,2802,23.0,0.205,74741,6780,8497,0.055,2724,2670,22.0,0.195,78208,429,1080,0.045,1334,4506,30.0,0.18,81900,4146,7782,0.048,549,803,29.0,0.17,85376,4687,3178,0.043,8895,1511,29.0,0.17
120,2662,702,1606,0.054,4822,2546,27.0,0.16,6166,2491,4032,0.031,2416,1204,26.5,0.2,9685,3261,5699,0.042,4702,7301,30.0,0.205,13447,8555,608,0.058,8735,5124,31.5,0.205,17006,4317,7431,0.039,897,7803,27.0,0.21,20930,8174,3471,0.048,6910,7689,32.0,0.205,24282,529,4208,0.058,5818,2453,26.5,0.17,27788,5421,2947,0.057,9492,7176,27.0,0.185,31534,5240,145,0.05,2689,9353,22.5,0.17,34957,1961,830,0.035,1159,6875,30.0,0.2,38630,5084,439,0.034,6986,5571,30.0,0.16,42135,6885,3226,0.06,1623,5139,29.0,0.18,46196,2875,7748,0.031,9653,3517,29.0,0.19,49275,863,7366,0.055,5309,8907,27.0,0.165,52892,6906,4906,0.051,1301,2392,27.0,0.205,56689,804,4089,0.031,4483,5148,31.5,0.21,60272,4877,1152,0.053,2951,5967,31.5,0.19,63687,3855,5615,0.033,1287,252,31.5,0.2,67594,4963,2652,0.04,6810,7965,32.0,0.17,71088,5431,2222,0.03,2285,8040,27.0,0.21,74745,7537,2828,0.047,7713,7742,32.0,0.2,78214,8556,3354,0.049,825,8198,22.0,0.165,81925,1433,5105,0.047,542,6112,31.5,0.2,85379,6065,4086,0.033,2987,7978,29.0,0.19
121,2678,505,186,0.049,5442,3834,23.0,0.185,6191,3864,2800,0.058,1607,4231,30.0,0.19,9694,449,7417,0.04,156,3808,27.0,0.2,13472,2449,4653,0.044,9129,9255,27.0,0.19,17051,215,3084,0.058,8848,7427,26.5,0.205,20938,6428,8327,0.037,7349,5025,31.5,0.185,24306,2917,5665,0.06,4740,9923,26.5,0.19,27791,2421,2457,0.04,2048,5273,26.5,0.2,31539,4359,1259,0.036,9945,1646,32.0,0.17,34962,3219,2374,0.041,6059,7873,29.0,0.205,38634,824,4234,0.057,1457,7981,29.0,0.16,42153,5546,6055,0.034,8400,6181,29.0,0.205,46205,615,6162,0.055,8326,7979,22.0,0.185,49288,5899,3151,0.035,4849,3677,29.0,0.185,52919,8979,4458,0.049,4511,8031,22.0,0.205,56695,8633,3563,0.049,359,8303,30.0,0.21,60275,5929,3109,0.038,4795,3720,26.5,0.185,63777,1890,5050,0.041,45,4412,27.0,0.205,67606,2752,6212,0.04,1133,7694,31.5,0.18,71094,1745,6465,0.039,489,7522,31.5,0.17,74750,246,3398,0.059,381,4346,32.0,0.195,78215,7017,1192,0.049,9149,2904,29.5,0.17,81935,8037,1966,0.043,1936,889,22.5,0.19,85392,8901,1320,0.045,4797,2189,29.0,0.18
122,2723,8785,2260,0.044,415,6987,23.0,0.185,6221,6220,1857,0.054,2311,8930,26.5,0.19,9706,7641,2554,0.049,628,7916,27.0,0.205,13495,3401,4972,0.05,8712,8806,22.0,0.16,17064,4721,6655,0.053,7343,5713,22.5,0.18,20941,9000,172,0.053,9733,4044,32.0,0.17,24339,1098,5707,0.048,2870,8568,29.5,0.165,27793,2037,3299,0.045,1381,8014,23.0,0.21,31552,6593,2467,0.033,7952,6108,23.0,0.2,34974,2009,6727,0.039,8708,9327,22.5,0.195,38645,7040,3001,0.05,7449,647,27.0,0.205,42182,5635,2236,0.035,3508,8118,30.0,0.165,46234,982,2657,0.056,818,3492,23.0,0.18,49337,5145,231,0.036,8356,9552,32.0,0.195,52938,4244,1582,0.036,3810,8976,22.5,0.205,56728,7995,4462,0.053,93,2943,22.5,0.18,60355,627,8569,0.036,5732,8142,29.5,0.18,63807,6089,1459,0.047,6432,7239,27.0,0.2,67632,284,3428,0.035,7392,8661,30.0,0.205,71261,6339,67,0.035,8611,3542,23.0,0.21,74790,5702,7105,0.036,2895,7136,31.5,0.19,78225,8333,1188,0.058,6397,6920,29.0,0.205,81977,1162,1457,0.044,6332,8615,27.0,0.18,85393,4972,8625,0.042,899,9987,30.0,0.2
123,2745,331,5723,0.03,419,5889,22.5,0.16,6235,5203,6448,0.033,1923,7402,32.0,0.17,9718,4200,4602,0.032,5683,4746,26.5,0.16,13499,7670,4345,0.034,1366,1011,29.0,0.17,17079,6524,5348,0.058,5953,8515,31.5,0.165,20941,5476,3078,0.056,8661,742,22.5,0.185,24349,7202,5697,0.043,8651,9847,22.0,0.165,27801,8994,8938,0.038,5092,7313,22.0,0.16,31598,6786,4461,0.057,1042,4513,30.0,0.21,34978,6523,8955,0.045,177,9898,31.5,0.21,38722,179,7974,0.037,8304,7800,29.0,0.16,42222,2144,4777,0.044,7340,8495,26.5,0.17,46240,8887,3201,0.043,9819,2604,22.5,0.19,49352,1934,2610,0.032,5018,667,30.0,0.165,52941,2199,1578,0.055,7485,486,27.0,0.21,56803,7104,2161,0.042,7365,2588,31.5,0.165,60363,295,8676,0.046,6292,5757,29.5,0.195,63813,518,8828,0.034,4962,4454,27.0,0.16,67649,1413,186,0.033,1026,7547,29.5,0.16,71267,4928,7162,0.058,6310,1136,27.0,0.16,74857,1395,3287,0.04,1816,7136,26.5,0.16,78259,3844,3381,0.034,898,4081,29.5,0.18,81996,7479,5790,0.05,2465,2710,22.5,0.16,85396,694,7238,0.048,1037,7291,26.5,0.18
